Actor, university_concept,	 0.104
Actor, university_concept,	 0.108
Actor, university_concept,	 0.193
Actor, university_concept,	 0.146
Actor, university_concept,	 0.173
Actor, university_concept,	 0.253
Actor, university_concept,	 0.254
Actor, university_concept,	 0.247
Actor, university_concept,	 0.224
Actor, university_concept,	 0.13
Actor, university_concept,	 0.134
Actor, university_concept,	 0.135
Actor, university_concept,	 0.104
Actor, university_concept,	 0.158
Actor, university_concept,	 0.14
Actor, university_concept,	 0.197
Actor, university_concept,	 0.124
Actor, university_concept,	 0.305
Actor, university_concept,	 0.126
Actor, university_concept,	 0.143
Book, university_concept,	 0.118
Book, university_concept,	 0.247
Book, university_concept,	 0.325
Book, university_concept,	 0.102
Book, university_concept,	 0.318
Book, university_concept,	 0.347
Book, university_concept,	 0.132
Book, university_concept,	 0.207
Book, university_concept,	 0.163
Book, university_concept,	 0.084
Book, university_concept,	 0.262
Book, university_concept,	 0.3
Book, university_concept,	 0.034
Book, university_concept,	 0.352
Book, university_concept,	 0.24
Book, university_concept,	 0.4
Book, university_concept,	 0.376
Book, university_concept,	 0.274
Book, university_concept,	 0.364
Book, university_concept,	 0.392
City, university_concept,	 0.246
City, university_concept,	 0.098
City, university_concept,	 0.204
City, university_concept,	 0.27
City, university_concept,	 0.229
City, university_concept,	 0.321
City, university_concept,	 0.306
City, university_concept,	 0.19
City, university_concept,	 0.106
City, university_concept,	 0.335
City, university_concept,	 0.215
City, university_concept,	 0.122
City, university_concept,	 0.23
City, university_concept,	 0.209
City, university_concept,	 0.245
City, university_concept,	 0.206
City, university_concept,	 0.354
City, university_concept,	 0.23
City, university_concept,	 0.299
City, university_concept,	 0.291
Company, university_concept,	 0.079
Company, university_concept,	 0.172
Company, university_concept,	 0.101
Company, university_concept,	 0.288
Company, university_concept,	 0.104
Company, university_concept,	 0.106
Company, university_concept,	 0.191
Company, university_concept,	 0.096
Company, university_concept,	 0.375
Company, university_concept,	 0.306
Company, university_concept,	 0.189
Company, university_concept,	 0.151
Company, university_concept,	 0.225
Company, university_concept,	 0.014
Company, university_concept,	 0.31
Company, university_concept,	 0.273
Company, university_concept,	 0.125
Company, university_concept,	 0.302
Company, university_concept,	 0.178
Company, university_concept,	 0.42
Country, university_concept,	 0.342
Country, university_concept,	 0.302
Country, university_concept,	 0.332
Country, university_concept,	 0.205
Country, university_concept,	 0.171
Country, university_concept,	 0.174
Country, university_concept,	 0.086
Country, university_concept,	 0.367
Country, university_concept,	 0.31
Country, university_concept,	 0.335
Country, university_concept,	 0.139
Country, university_concept,	 0.151
Country, university_concept,	 0.35
Country, university_concept,	 0.376
Country, university_concept,	 0.321
Country, university_concept,	 0.333
Country, university_concept,	 0.32
Country, university_concept,	 0.277
Country, university_concept,	 0.326
Country, university_concept,	 0.344
Film, university_concept,	 0.155
Film, university_concept,	 0.113
Film, university_concept,	 0.33
Film, university_concept,	 0.321
Film, university_concept,	 0.14
Film, university_concept,	 0.273
Film, university_concept,	 0.133
Film, university_concept,	 0.308
Film, university_concept,	 0.127
Film, university_concept,	 0.252
Film, university_concept,	 0.095
Film, university_concept,	 0.073
Film, university_concept,	 0.093
Film, university_concept,	 0.196
Film, university_concept,	 0.356
Film, university_concept,	 0.134
Film, university_concept,	 0.075
Film, university_concept,	 0.091
Film, university_concept,	 0.2
Film, university_concept,	 0.297
Organisation, university_concept,	 0.115
Organisation, university_concept,	 0.137
Organisation, university_concept,	 0.684
Organisation, university_concept,	 0.338
Organisation, university_concept,	 0.261
Organisation, university_concept,	 0.138
Organisation, university_concept,	 0.09
Organisation, university_concept,	 0.386
Organisation, university_concept,	 0.154
Organisation, university_concept,	 0.261
Organisation, university_concept,	 0.112
Organisation, university_concept,	 0.272
Organisation, university_concept,	 0.114
Organisation, university_concept,	 0.131
Organisation, university_concept,	 0.114
Organisation, university_concept,	 0.17
Organisation, university_concept,	 0.104
Organisation, university_concept,	 0.106
Organisation, university_concept,	 0.153
Organisation, university_concept,	 0.108
Person, university_concept,	 0.221
Person, university_concept,	 0.175
Person, university_concept,	 0.125
Person, university_concept,	 0.123
Person, university_concept,	 0.137
Person, university_concept,	 0.203
Person, university_concept,	 0.15
Person, university_concept,	 0.13
Person, university_concept,	 0.33
Person, university_concept,	 0.07
Person, university_concept,	 0.161
Person, university_concept,	 0.131
Person, university_concept,	 0.195
Person, university_concept,	 0.162
Person, university_concept,	 0.205
Person, university_concept,	 0.11
Person, university_concept,	 0.222
Person, university_concept,	 0.064
Person, university_concept,	 0.126
Person, university_concept,	 0.16
Place, university_concept,	 0.378
Place, university_concept,	 0.072
Place, university_concept,	 0.095
Place, university_concept,	 0.156
Place, university_concept,	 0.257
Place, university_concept,	 0.15
Place, university_concept,	 0.33
Place, university_concept,	 0.15
Place, university_concept,	 0.288
Place, university_concept,	 0.186
Place, university_concept,	 0.308
Place, university_concept,	 0.133
Place, university_concept,	 0.17
Place, university_concept,	 0.197
Place, university_concept,	 0.144
Place, university_concept,	 0.175
Place, university_concept,	 0.123
Place, university_concept,	 0.061
Place, university_concept,	 0.581
Place, university_concept,	 0.18
President, university_concept,	 0.157
President, university_concept,	 0.31
President, university_concept,	 0.115
President, university_concept,	 0.14
President, university_concept,	 0.204
President, university_concept,	 0.108
President, university_concept,	 0.134
President, university_concept,	 0.095
President, university_concept,	 0.14
President, university_concept,	 0.186
President, university_concept,	 0.204
President, university_concept,	 0.173
President, university_concept,	 0.189
President, university_concept,	 0.166
President, university_concept,	 0.1
President, university_concept,	 0.24
President, university_concept,	 0.195
President, university_concept,	 0.198
President, university_concept,	 0.222
President, university_concept,	 0.229
University, university_concept,	 0.781
University, university_concept,	 0.784
University, university_concept,	 0.746
University, university_concept,	 0.789
University, university_concept,	 0.528
University, university_concept,	 0.319
University, university_concept,	 0.527
University, university_concept,	 0.684
University, university_concept,	 0.524
University, university_concept,	 0.558
University, university_concept,	 0.739
University, university_concept,	 0.58
University, university_concept,	 0.574
University, university_concept,	 0.306
University, university_concept,	 0.265
University, university_concept,	 0.813
University, university_concept,	 0.737
University, university_concept,	 0.62
University, university_concept,	 0.616
University, university_concept,	 0.294
Writer, university_concept,	 0.212
Writer, university_concept,	 0.143
Writer, university_concept,	 0.23
Writer, university_concept,	 0.216
Writer, university_concept,	 0.134
Writer, university_concept,	 0.159
Writer, university_concept,	 0.306
Writer, university_concept,	 0.239
Writer, university_concept,	 0.183
Writer, university_concept,	 0.3
Writer, university_concept,	 0.239
Writer, university_concept,	 0.18
Writer, university_concept,	 0.197
Writer, university_concept,	 0.143
Writer, university_concept,	 0.146
Writer, university_concept,	 0.214
Writer, university_concept,	 0.157
Writer, university_concept,	 0.19
Writer, university_concept,	 0.194
Writer, university_concept,	 0.171